Julian Day	Latitude	Longitude	Ts
from 1/1/97	(deg)	(deg)	(deg C)

517.6250	76.777	-167.430	-1.555
517.6667	76.779	-167.432	-1.823
517.7083	76.781	-167.433	-1.983
517.7500	76.782	-167.435	-1.693
517.7917	76.784	-167.439	-1.671
517.8333	76.785	-167.443	-1.497
517.8750	76.786	-167.447	-1.183
517.9167	76.787	-167.451	-1.263
517.9583	76.788	-167.456	-1.451
518.0000	76.789	-167.460	-1.157
518.0417	76.790	-167.464	-1.397
518.0833	76.791	-167.468	-1.399
518.1250	76.792	-167.472	-1.245
518.1667	76.793	-167.477	-1.337
518.2083	76.793	-167.481	-1.439
518.2500	76.794	-167.487	-1.481
518.2917	76.795	-167.492	-1.517
518.3333	76.796	-167.497	-1.627
518.3750	76.797	-167.502	-1.667
518.4167	76.798	-167.507	-1.737
518.4583	76.799	-167.510	-1.855
518.5000	76.799	-167.512	-1.891
518.5417	76.800	-167.514	-2.225
518.5833	76.800	-167.516	-2.395
518.6250	76.800	-167.518	-2.287
518.6667	76.800	-167.522	-1.751
518.7083	76.801	-167.525	-1.443
518.7500	76.801	-167.530	-1.283
518.7917	76.802	-167.534	-0.999
518.8333	76.802	-167.538	-0.783
518.8750	76.803	-167.540	-0.431
518.9167	76.804	-167.543	0.000
518.9583	76.805	-167.545	0.000
519.0000	76.806	-167.545	0.000
519.0417	76.807	-167.546	0.000
519.0833	76.808	-167.546	0.000
519.1250	76.809	-167.547	0.000
519.1667	76.810	-167.547	-0.037
519.2083	76.810	-167.549	-0.157
519.2500	76.811	-167.551	-0.159
519.2917	76.813	-167.554	-0.061
519.3333	76.814	-167.557	-0.095
519.3750	76.816	-167.558	-0.189
519.4167	76.817	-167.559	-0.159
519.4583	76.819	-167.559	-0.183
519.5000	76.821	-167.559	-0.231
519.5417	76.822	-167.558	-0.225
519.5833	76.824	-167.558	-0.133
519.6250	76.825	-167.557	0.000
519.6667	76.826	-167.557	0.000
519.7083	76.828	-167.557	0.000
519.7500	76.829	-167.558	0.000
519.7917	76.830	-167.559	0.000
519.8333	76.832	-167.560	0.000
519.8750	76.833	-167.561	0.000
519.9167			0.000
519.9583	76.837	-167.561	0.000
520.0000	76.839	-167.559	0.000
520.0417	76.840	-167.557	0.000
520.0833	76.841	-167.554	0.000
520.1250	76.842	-167.552	0.000
520.1667	76.843	-167.550	0.000
520.2083	76.844	-167.549	-0.090
520.2500	76.845	-167.547	-0.020
520.2917	76.846	-167.547	0.000
520.3333	76.847	-167.544	0.000
520.3750	76.848	-167.538	0.000
520.4167	76.850	-167.532	0.000
520.4583	76.851	-167.525	0.000
520.5000	76.854	-167.516	0.000
520.5417	76.856	-167.504	0.000
520.5833	76.859	-167.491	0.000
520.6250	76.862	-167.474	0.000
520.6667	76.865	-167.455	0.000
520.7083	76.868	-167.438	-0.053
520.7500	76.871	-167.418	-0.489
520.7917	76.875	-167.400	-0.483
520.8333	76.879	-167.382	-0.395
520.8750	76.883	-167.364	-0.137
520.9167	76.887	-167.348	-0.229
520.9583	76.890	-167.331	-0.091
521.0000	76.894	-167.315	0.000
521.0417	76.897	-167.298	-0.027
521.0833	76.900	-167.281	-0.237
521.1250	76.903	-167.265	-0.333
521.1667	76.905	-167.251	-0.239
521.2083	76.907	-167.239	-0.087
521.2500	76.909	-167.228	-0.093
521.2917	76.911	-167.219	-0.073
521.3333	76.913	-167.210	-0.061
521.3750	76.915	-167.201	-0.071
521.4167			-0.057
521.4583			
521.5000			
521.5417			
521.5833			
521.6250			
521.6667			
521.7083	76.928	-167.141	
521.7500	76.929	-167.136	-0.485
521.7917	76.930	-167.131	-0.701
521.8333	76.931	-167.128	-0.490
521.8750	76.932	-167.127	-0.420
521.9167	76.932	-167.123	-0.340
521.9583	76.933	-167.120	-0.130
522.0000	76.933	-167.117	-0.300
522.0417	76.934	-167.114	-0.180
522.0833	76.934	-167.110	-0.190
522.1250	76.934	-167.106	-0.163
522.1667	76.934	-167.101	-0.195
522.2083	76.934	-167.098	-0.445
522.2500	76.933	-167.094	-0.703
522.2917	76.932	-167.091	-0.759
522.3333	76.932	-167.089	-0.883
522.3750	76.932	-167.087	-0.745
522.4167	76.932	-167.086	-0.949
522.4583	76.932	-167.083	-0.793
522.5000	76.932	-167.080	-0.737
522.5417	76.933	-167.077	-0.647
522.5833	76.933	-167.073	-0.643
522.6250	76.933	-167.069	-1.100
522.6667	76.933	-167.065	-0.757
522.7083	76.933	-167.062	-0.659
522.7500	76.934	-167.057	-0.607
522.7917	76.935	-167.052	-0.457
522.8333	76.937	-167.046	-0.655
522.8750	76.941	-167.039	-0.849
522.9167	76.946	-167.030	-0.939
522.9583	76.952	-167.018	-1.283
523.0000	76.958	-167.004	-1.423
523.0417	76.965	-166.986	-1.123
523.0833	76.972	-166.964	-0.491
523.1250	76.978	-166.938	-0.295
523.1667	76.984	-166.911	-0.351
523.2083	76.989	-166.885	-0.217
523.2500	76.994	-166.859	-0.179
523.2917	76.998	-166.833	-0.265
523.3333	77.001	-166.807	-0.299
523.3750	77.004	-166.779	-0.323
523.4167	77.006	-166.752	-0.289
523.4583	77.007	-166.726	-0.135
523.5000	77.006	-166.703	0.000
523.5417	77.005	-166.685	0.000
523.5833	77.002	-166.672	-0.271
523.6250	76.998	-166.666	-0.733
523.6667	76.994	-166.666	-0.839
523.7083	76.990	-166.672	-0.711
523.7500	76.986	-166.680	-1.067
523.7917	76.984	-166.689	-1.197
523.8333	76.982	-166.696	-1.179
523.8750	76.981	-166.700	-1.351
523.9167	76.979	-166.700	-1.040
523.9583	76.977	-166.700	-0.900
524.0000	76.974	-166.699	-1.113
524.0417	76.971	-166.698	-1.197
524.0833	76.968	-166.699	-0.957
524.1250	76.965	-166.701	-1.151
524.1667	76.962	-166.705	-1.567
524.2083	76.960	-166.708	-1.821
524.2500	76.959	-166.709	-2.059
524.2917	76.957	-166.710	-2.417
524.3333	76.956	-166.710	-3.135
524.3750	76.956	-166.708	-3.391
524.4167	76.956	-166.704	-4.027
524.4583	76.956	-166.699	-4.217
524.5000	76.955	-166.692	-4.411
524.5417	76.954	-166.683	-4.089
524.5833	76.953	-166.674	-3.271
524.6250	76.952	-166.664	-2.489
524.6667	76.950	-166.654	-1.930
524.7083	76.949	-166.645	-1.330
524.7500	76.947	-166.636	-1.040
524.7917	76.946	-166.626	-0.840
524.8333	76.945	-166.617	-0.663
524.8750	76.943	-166.606	-0.620
524.9167	76.942	-166.593	-0.560
524.9583	76.941	-166.579	-0.600
525.0000	76.939	-166.565	-0.610
525.0417	76.938	-166.549	-0.891
525.0833	76.936	-166.534	-0.993
525.1250	76.934	-166.519	-1.149
525.1667	76.931	-166.506	-0.975
525.2083	76.929	-166.494	-1.123
525.2500	76.927	-166.484	-1.301
525.2917	76.925	-166.474	-1.217
525.3333	76.924	-166.466	-1.461
525.3750	76.923	-166.456	-1.613
525.4167	76.922	-166.447	-1.951
525.4583	76.921	-166.437	-2.485
525.5000	76.919	-166.427	-3.245
525.5417	76.917	-166.417	-2.175
525.5833	76.915	-166.406	-2.213
525.6250	76.912	-166.394	-2.127
525.6667	76.909	-166.382	-1.733
525.7083	76.906	-166.372	-1.443
525.7500	76.904	-166.362	-1.329
525.7917	76.901	-166.354	-1.150
525.8333	76.899	-166.347	-0.870
525.8750	76.897	-166.341	-0.750
525.9167	76.895	-166.334	-0.620
525.9583	76.893	-166.326	-0.610
526.0000	76.890	-166.317	-0.730
526.0417	76.888	-166.308	-1.220
526.0833	76.886	-166.298	-1.740
526.1250	76.883	-166.290	-2.108
526.1667	76.881	-166.282	-2.264
526.2083	76.879	-166.273	-2.734
526.2500	76.877	-166.266	-3.130
526.2917	76.875	-166.258	-3.308
526.3333	76.874	-166.251	-3.900
526.3750	76.874	-166.243	-4.460
526.4167	76.874	-166.234	-4.750
526.4583	76.874	-166.223	-4.800
526.5000	76.873	-166.211	-4.830
526.5417	76.872	-166.199	-4.830
526.5833	76.871	-166.186	-4.780
526.6250	76.870	-166.174	-4.490
526.6667	76.869	-166.161	-4.070
526.7083	76.867	-166.150	-3.130
526.7500	76.866	-166.138	-2.560
526.7917	76.865	-166.126	-2.230
526.8333	76.865	-166.115	-1.810
526.8750	76.865	-166.105	-1.490
526.9167	76.864	-166.092	-1.480
526.9583	76.864	-166.077	-1.220
527.0000	76.864	-166.063	-1.570
527.0417	76.863	-166.048	-1.560
527.0833	76.863	-166.034	-1.730
527.1250	76.862	-166.022	-2.040
527.1667	76.861	-166.010	-2.280
527.2083	76.861	-166.000	-2.660
527.2500	76.862	-165.992	-2.760
527.2917	76.862	-165.983	-2.720
527.3333	76.863	-165.974	-2.680
527.3750	76.864	-165.964	-2.790
527.4167	76.865	-165.955	-2.592
527.4583	76.866	-165.946	-3.072
527.5000	76.867	-165.937	-4.134
527.5417	76.868	-165.928	-4.130
527.5833	76.869	-165.920	-3.850
527.6250	76.870	-165.911	-3.690
527.6667	76.871	-165.904	-3.850
527.7083	76.872	-165.899	-3.390
527.7500	76.874	-165.894	-2.770
527.7917	76.875	-165.891	-2.180
527.8333	76.876	-165.888	-1.870
527.8750	76.878	-165.885	-1.540
527.9167	76.880	-165.881	-1.590
527.9583	76.882	-165.877	-1.354
528.0000	76.884	-165.872	-1.406
528.0417	76.886	-165.869	-1.406
528.0833	76.888	-165.865	-1.570
528.1250	76.890	-165.863	-1.650
528.1667	76.892	-165.861	-1.614
528.2083	76.894	-165.861	-1.734
528.2500	76.897	-165.861	-1.572
528.2917	76.899	-165.861	-1.632
528.3333	76.901	-165.862	-1.742
528.3750	76.903	-165.863	-2.032
528.4167	76.905	-165.864	-2.084
528.4583	76.908	-165.865	-2.028
528.5000	76.910	-165.866	-1.796
528.5417	76.913	-165.867	-1.682
528.5833	76.916	-165.869	-1.670
528.6250	76.918	-165.871	-1.370
528.6667	76.920	-165.874	-1.596
528.7083	76.923	-165.876	-2.248
528.7500	76.926	-165.881	-2.376
528.7917	76.929	-165.885	-1.858
528.8333	76.933	-165.891	-1.106
528.8750	76.936	-165.896	-0.676
528.9167	76.940	-165.902	-0.400
528.9583	76.944	-165.906	-0.224
529.0000	76.948	-165.910	-0.106
529.0417	76.951	-165.914	-0.094
529.0833	76.955	-165.918	-0.094
529.1250	76.959	-165.922	-0.156
529.1667	76.962	-165.925	-0.314
529.2083	76.965	-165.929	-0.336
529.2500	76.967	-165.934	-0.184
529.2917	76.971	-165.940	-0.328
529.3333	76.974	-165.946	-0.678
529.3750	76.978	-165.951	-0.774
529.4167	76.981	-165.957	-0.886
529.4583	76.985	-165.961	-0.844
529.5000	76.989	-165.964	-0.542
529.5417	76.992	-165.966	-0.278
529.5833	76.996	-165.968	-0.206
529.6250	76.999	-165.970	-0.080
529.6667	77.002	-165.970	0.000
529.7083	77.005	-165.972	0.000
529.7500	77.007	-165.975	0.000
529.7917	77.010	-165.978	0.000
529.8333	77.014	-165.982	0.000
529.8750	77.018	-165.985	0.000
529.9167	77.022	-165.988	0.000
529.9583	77.025	-165.990	0.000
530.0000	77.030	-165.990	0.000
530.0417	77.033	-165.990	0.000
530.0833	77.037	-165.990	0.000
530.1250	77.041	-165.992	0.000
530.1667	77.044	-165.995	-0.016
530.2083	77.047	-165.998	-0.224
530.2500	77.050	-166.004	-0.468
530.2917	77.053	-166.012	-0.728
530.3333	77.057	-166.020	-0.990
530.3750	77.061	-166.029	-1.274
530.4167	77.065	-166.038	-1.600
530.4583	77.069	-166.045	-1.812
530.5000	77.072	-166.051	-1.988
530.5417	77.075	-166.057	-2.096
530.5833	77.079	-166.063	-2.078
530.6250	77.082	-166.069	-1.994
530.6667	77.086	-166.078	-2.026
530.7083	77.089	-166.088	-1.930
530.7500	77.092	-166.097	-1.654
530.7917	77.095	-166.106	-1.166
530.8333	77.098	-166.117	-0.836
530.8750	77.101	-166.128	-0.642
530.9167	77.105	-166.139	-0.456
530.9583	77.108	-166.148	-0.324
531.0000	77.111	-166.157	-0.302
531.0417	77.114	-166.165	-0.278
531.0833	77.117	-166.174	-0.292
531.1250	77.120	-166.180	-0.380
531.1667	77.123	-166.186	-0.480
531.2083	77.125	-166.194	-0.638
531.2500	77.127	-166.201	-0.830
531.2917	77.129	-166.207	-1.138
531.3333	77.131	-166.213	-1.480
531.3750	77.133	-166.219	-1.974
531.4167	77.135	-166.225	-2.622
531.4583	77.137	-166.230	-3.036
531.5000	77.139	-166.235	-3.342
531.5417	77.141	-166.239	-3.470
531.5833	77.144	-166.242	-3.422
531.6250	77.146	-166.246	-3.204
531.6667	77.148	-166.250	-2.860
531.7083	77.150	-166.255	-2.358
531.7500	77.152	-166.260	-1.690
531.7917	77.154	-166.266	-1.178
531.8333	77.156	-166.273	-0.742
531.8750	77.159	-166.281	-0.364
531.9167	77.162	-166.289	-0.066
531.9583	77.165	-166.296	0.000
532.0000	77.168	-166.303	0.000
532.0417	77.172	-166.309	0.000
532.0833	77.175	-166.314	0.000
532.1250	77.178	-166.319	0.000
532.1667	77.180	-166.323	0.000
532.2083	77.183	-166.328	0.000
532.2500	77.185	-166.333	-0.020
532.2917	77.187	-166.340	-0.254
532.3333	77.189	-166.347	-0.442
532.3750	77.192	-166.354	-0.350
532.4167	77.195	-166.361	-1.240
532.4583	77.197	-166.369	-1.540
532.5000	77.201	-166.376	-1.402
532.5417	77.203	-166.383	-1.378
532.5833	77.207	-166.389	-1.058
532.6250	77.209	-166.396	-0.424
532.6667	77.212	-166.403	0.000
532.7083	77.215	-166.410	0.000
532.7500	77.218	-166.416	0.000
532.7917	77.221	-166.422	0.000
532.8333	77.224	-166.430	0.000
532.8750	77.227	-166.436	0.000
532.9167	77.230	-166.442	0.000
532.9583	77.234	-166.448	0.000
533.0000	77.238	-166.451	0.000
533.0417	77.242	-166.453	0.000
533.0833	77.246	-166.454	0.000
533.1250	77.250	-166.453	0.000
533.1667	77.254	-166.452	0.000
533.2083	77.258	-166.452	0.000
533.2500	77.262	-166.451	0.000
533.2917	77.266	-166.451	0.000
533.3333	77.269	-166.453	0.000
533.3750	77.273	-166.455	0.000
533.4167	77.277	-166.459	0.000
533.4583	77.281	-166.462	0.000
533.5000	77.286	-166.466	0.000
533.5417	77.290	-166.469	0.000
533.5833	77.294	-166.472	0.000
533.6250	77.299	-166.474	0.000
533.6667	77.303	-166.475	0.000
533.7083	77.308	-166.477	0.000
533.7500	77.312	-166.479	0.000
533.7917	77.316	-166.481	0.000
533.8333	77.321	-166.485	0.000
533.8750	77.326	-166.488	0.000
533.9167	77.331	-166.491	0.000
533.9583	77.336	-166.495	0.000
534.0000	77.340	-166.499	0.000
534.0417	77.345	-166.501	0.000
534.0833	77.350	-166.503	0.000
534.1250	77.355	-166.504	0.000
534.1667	77.359	-166.503	0.000
534.2083	77.364	-166.503	0.000
534.2500	77.368	-166.504	0.000
534.2917	77.373	-166.504	0.000
534.3333	77.377	-166.504	0.000
534.3750	77.381	-166.505	0.000
534.4167	77.386	-166.507	-0.190
534.4583	77.390	-166.510	-0.484
534.5000	77.395	-166.512	-0.710
534.5417	77.399	-166.514	-0.962
534.5833	77.403	-166.516	-1.188
534.6250	77.407	-166.516	-1.274
534.6667	77.411	-166.517	-1.188
534.7083	77.415	-166.518	-1.240
534.7500	77.419	-166.520	-1.052
534.7917	77.423	-166.523	-0.940
534.8333	77.427	-166.527	-0.836
534.8750	77.431	-166.531	-0.590
534.9167	77.434	-166.535	-0.532
534.9583	77.438	-166.539	-0.506
535.0000	77.442	-166.542	-0.550
535.0417	77.445	-166.545	-0.550
535.0833	77.449	-166.549	-0.530
535.1250	77.452	-166.551	-0.450
535.1667	77.456	-166.554	-0.328
535.2083	77.459	-166.556	-0.304
535.2500	77.461	-166.559	-0.316
535.2917	77.464	-166.563	-0.286
535.3333	77.467	-166.568	-0.310
535.3750	77.469	-166.574	-0.434
535.4167	77.472	-166.580	-0.458
535.4583	77.475	-166.586	-0.652
535.5000	77.478	-166.592	-0.734
535.5417	77.481	-166.597	-0.644
535.5833	77.483	-166.603	-0.562
535.6250	77.486	-166.607	-0.544
535.6667	77.489	-166.612	-0.472
535.7083	77.491	-166.617	-0.350
535.7500	77.494	-166.621	-0.202
535.7917	77.497	-166.626	-0.056
535.8333	77.500	-166.632	0.000
535.8750	77.502	-166.637	0.000
535.9167	77.505	-166.642	0.000
535.9583	77.508	-166.648	0.000
536.0000	77.511	-166.654	-0.004
536.0417	77.514	-166.660	-0.042
536.0833	77.516	-166.665	0.000
536.1250	77.519	-166.670	-0.092
536.1667	77.521	-166.676	-0.106
536.2083	77.523	-166.682	-0.080
536.2500	77.525	-166.688	-0.080
536.2917	77.527	-166.695	-0.218
536.3333	77.529	-166.702	-0.334
536.3750	77.530	-166.709	-0.560
536.4167	77.532	-166.718	-0.704
536.4583	77.534	-166.726	-0.670
536.5000	77.535	-166.735	-0.556
536.5417	77.537	-166.744	-0.540
536.5833	77.539	-166.751	-0.502
536.6250	77.540	-166.757	-0.472
536.6667	77.542	-166.763	-0.382
536.7083	77.543	-166.767	-0.336
536.7500	77.545	-166.772	-0.322
536.7917	77.546	-166.775	-0.306
536.8333	77.548	-166.779	-0.272
536.8750	77.550	-166.781	0.000
536.9167	77.552	-166.784	0.000
536.9583	77.555	-166.783	-0.444
537.0000	77.557	-166.781	-0.528
537.0417	77.560	-166.775	-0.666
537.0833	77.562	-166.768	-0.686
537.1250	77.564	-166.760	-0.804
537.1667	77.566	-166.753	-1.142
537.2083	77.567	-166.749	-1.548
537.2500	77.569	-166.745	-1.850
537.2917	77.571	-166.745	-1.816
537.3333	77.573	-166.746	-1.786
537.3750	77.576	-166.748	-1.848
537.4167	77.578	-166.752	-1.950
537.4583	77.581	-166.757	-2.152
537.5000	77.584	-166.763	-2.044
537.5417	77.587	-166.771	-1.910
537.5833	77.590	-166.780	-1.942
537.6250	77.592	-166.791	-1.986
537.6667	77.595	-166.804	-1.458
537.7083	77.598	-166.821	-0.864
537.7500	77.600	-166.840	-0.234
537.7917	77.603	-166.859	0.000
537.8333	77.607	-166.877	0.000
537.8750	77.611	-166.895	0.000
537.9167	77.615	-166.910	0.000
537.9583	77.620	-166.926	0.000
538.0000	77.625	-166.939	0.000
538.0417	77.630	-166.953	0.000
538.0833	77.634	-166.969	0.000
538.1250	77.639	-166.984	0.000
538.1667	77.643	-167.000	0.000
538.2083	77.648	-167.017	0.000
538.2500	77.652	-167.034	0.000
538.2917	77.655	-167.052	0.000
538.3333	77.659	-167.069	0.000
538.3750	77.664	-167.086	0.000
538.4167	77.667	-167.101	0.000
538.4583	77.671	-167.116	0.000
538.5000	77.675	-167.131	0.000
538.5417	77.679	-167.146	0.000
538.5833	77.682	-167.158	0.000
538.6250	77.685	-167.170	0.000
538.6667	77.688	-167.184	0.000
538.7083	77.691	-167.197	0.000
538.7500	77.693	-167.211	0.000
538.7917	77.695	-167.225	0.000
538.8333	77.697	-167.241	0.000
538.8750	77.699	-167.258	0.000
538.9167	77.701	-167.274	0.000
538.9583	77.703	-167.290	0.000
539.0000	77.705	-167.307	0.000
539.0417	77.707	-167.323	0.000
539.0833	77.709	-167.339	0.000
539.1250	77.710	-167.353	0.000
539.1667	77.712	-167.367	0.000
539.2083	77.713	-167.381	0.000
539.2500	77.714	-167.395	0.000
539.2917	77.715	-167.407	0.000
539.3333	77.716	-167.421	0.000
539.3750	77.717	-167.436	-0.730
539.4167	77.718	-167.451	0.000
539.4583	77.719	-167.466	-0.194
539.5000	77.720	-167.481	-0.182
539.5417	77.721	-167.496	-0.158
539.5833	77.722	-167.511	0.000
539.6250	77.723	-167.526	0.000
539.6667	77.724	-167.542	0.000
539.7083	77.725	-167.557	0.000
539.7500	77.726	-167.572	0.000
539.7917	77.726	-167.584	0.000
539.8333	77.727	-167.596	0.000
539.8750	77.728	-167.608	0.000
539.9167	77.729	-167.619	0.000
539.9583	77.729	-167.629	0.000
540.0000	77.730	-167.639	0.000
540.0417	77.731	-167.650	0.000
540.0833	77.733	-167.661	0.000
540.1250	77.733	-167.671	0.000
540.1667	77.734	-167.681	0.000
540.2083	77.734	-167.691	-0.580
540.2500	77.734	-167.701	-0.940
540.2917	77.734	-167.712	-1.490
540.3333	77.733	-167.724	-1.800
540.3750	77.733	-167.736	-2.520
540.4167	77.732	-167.748	-2.770
540.4583	77.732	-167.761	-3.210
540.5000	77.732	-167.773	-3.070
540.5417	77.733	-167.785	-2.770
540.5833	77.733	-167.796	-2.490
540.6250	77.733	-167.805	-2.120
540.6667	77.732	-167.814	-1.210
540.7083	77.731	-167.822	-1.480
540.7500	77.730	-167.831	-1.200
540.7917	77.729	-167.840	-1.740
540.8333	77.728	-167.850	-1.710
540.8750	77.727	-167.862	-1.460
540.9167	77.726	-167.874	-1.470
540.9583	77.725	-167.886	-1.020
541.0000	77.725	-167.897	-1.080
541.0417	77.725	-167.909	-1.132
541.0833	77.725	-167.919	-1.178
541.1250	77.726	-167.928	-1.476
541.1667	77.725	-167.936	-1.724
541.2083	77.725	-167.944	-1.654
541.2500	77.725	-167.952	-1.990
541.2917	77.724	-167.960	-2.010
541.3333	77.724	-167.969	-2.186
541.3750	77.723	-167.977	-2.442
541.4167	77.722	-167.987	-2.414
541.4583	77.722	-167.996	-2.286
541.5000	77.722	-168.004	-2.242
541.5417	77.723	-168.012	-2.202
541.5833	77.723	-168.018	-1.898
541.6250	77.723	-168.022	-1.678
541.6667	77.723	-168.024	-1.472
541.7083	77.723	-168.027	-1.760
541.7500	77.723	-168.029	-1.620
541.7917	77.722	-168.031	-1.120
541.8333	77.721	-168.034	-0.766
541.8750	77.721	-168.038	-1.040
541.9167	77.720	-168.043	-0.790
541.9583	77.720	-168.047	-0.990
542.0000	77.720	-168.050	-0.650
542.0417	77.720	-168.051	-0.930
542.0833	77.721	-168.051	-1.200
542.1250	77.722	-168.050	-1.520
542.1667	77.722	-168.047	-1.212
542.2083	77.723	-168.044	-2.460
542.2500	77.723	-168.040	-2.190
542.2917	77.723	-168.037	-2.100
542.3333	77.724	-168.035	-1.704
542.3750	77.724	-168.034	-2.004
542.4167	77.725	-168.031	-1.890
542.4583	77.726	-168.030	-2.096
542.5000	77.727	-168.028	-2.170
542.5417	77.728	-168.025	-2.396
542.5833	77.729	-168.019	-2.300
542.6250	77.731	-168.014	-3.130
542.6667	77.733	-168.007	-3.670
542.7083	77.734	-168.001	-3.220
542.7500	77.735	-167.995	-2.990
542.7917	77.737	-167.990	-2.560
542.8333	77.738	-167.985	-2.070
542.8750	77.740	-167.982	-1.580
542.9167	77.742	-167.978	-1.766
542.9583	77.744	-167.975	-2.021
543.0000	77.747	-167.971	-2.111
543.0417	77.750	-167.967	-2.049
543.0833	77.753	-167.963	-2.079
543.1250	77.756	-167.959	-2.021
543.1667	77.759	-167.956	-2.167
543.2083	77.761	-167.954	-2.359
543.2500	77.764	-167.954	-2.399
543.2917	77.766	-167.955	-2.345
543.3333	77.769	-167.957	-2.593
543.3750	77.771	-167.959	-2.933
543.4167	77.774	-167.962	-2.627
543.4583	77.778	-167.966	-2.539
543.5000	77.781	-167.971	-2.519
543.5417	77.785	-167.976	-2.201
543.5833	77.789	-167.983	-1.803
543.6250	77.793	-167.989	-1.759
543.6667	77.796	-167.995	-1.289
543.7083	77.800	-168.001	-0.813
543.7500	77.804	-168.005	-0.239
543.7917	77.808	-168.009	0.000
543.8333	77.812	-168.011	0.000
543.8750	77.815	-168.013	0.000
